APS,ABPS,SUBARP,MISS_MAC,Devi,TCP_Rate,ARP Spoofing,IP Spoofing,TAGS
8.0,0.0,0,0,0,1.4545454545454546,0,0,Normal
5.0,1.0,1,1,0,0.0,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
96.0,197.0,0,0,0,0.0,0,0,Normal
42.0,212.0,2,1,2,1.4545454545454546,0,0,Normal
6.0,0.0,0,0,0,0.0,0,0,Normal
4.0,0.0,0,0,0,0.0,0,0,Normal
62.0,129.0,0,0,232,19.63636363636364,0,1,IP_SPOOFING
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
30.0,0.0,0,0,119,19.63636363636364,0,1,IP_SPOOFING
64.0,120.0,0,0,0,0.7272727272727273,0,0,Normal
4.0,0.0,0,0,0,1.4545454545454546,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
140.0,177.0,0,0,0,0.7272727272727273,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
66.0,0.0,0,0,0,0.0,0,0,Normal
34.0,34.0,0,0,0,0.0,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
4.0,0.0,0,0,2,0.0,0,0,Normal
54.0,120.0,0,0,261,13.818181818181818,0,1,IP_SPOOFING
4.0,0.0,0,0,0,0.0,0,0,Normal
16.0,0.0,0,0,0,0.0,0,0,Normal
10.0,0.0,0,0,0,0.0,0,0,Normal
20.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
120.0,173.0,0,0,0,0.7272727272727273,0,0,Normal
48.0,159.0,0,0,0,0.7272727272727273,0,0,Normal
66.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
76.0,0.0,0,0,0,0.0,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
6.0,0.0,0,0,121,7.272727272727272,0,1,IP_SPOOFING
4.0,0.0,0,0,0,1.4545454545454546,0,0,Normal
4.0,0.0,0,0,0,0.0,0,0,Normal
72.0,173.0,0,0,253,21.09090909090909,0,1,IP_SPOOFING
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
24.0,0.0,0,0,0,0.0,0,0,Normal
64.0,190.0,0,0,0,0.0,0,0,Normal
6.0,0.0,0,0,0,0.0,0,0,Normal
48.0,158.0,0,0,0,0.7272727272727273,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
4.0,0.0,0,0,0,1.4545454545454546,0,0,Normal
8.0,0.0,0,0,2,60.36363636363637,0,1,IP_SPOOFING
48.0,191.0,0,0,5,60.72727272727273,0,1,IP_SPOOFING
90.0,161.0,0,0,0,0.0,0,0,Normal
6.0,0.0,0,0,119,21.09090909090909,0,1,IP_SPOOFING
62.0,189.0,0,0,253,20.363636363636363,0,1,IP_SPOOFING
4.0,0.0,0,0,0,0.0,0,0,Normal
