APS,ABPS,subARP,mis_match,subTCP,TCP_rate,ARP Spoofing,IP Spoofing
8,0,2,1,239,20.36363636,1,1
6,0,2,1,239,19.63636364,1,1
6,0,2,1,241,21.09090909,1,1
6,0,2,1,241,20.36363636,1,1
10,0,2,1,241,21.09090909,1,1
14,156,2,1,243,20,1,1
50,191,2,1,243,20.36363636,1,1
114,163,2,1,243,21.09090909,1,1
133,210,3,1,243,19.63636364,1,1
101,146,3,1,245,20.36363636,1,1
57,179,3,1,245,20.36363636,1,1
62,207,2,1,245,21.09090909,1,1
60,164,2,1,245,19.63636364,1,1
58,120,2,1,245,21.81818182,1,1
54,0,2,1,245,19.63636364,1,1
44,0,2,1,245,21.09090909,1,1
22,0,2,1,245,19.63636364,1,1
16,0,2,1,245,20.36363636,1,1
7,1,3,1,245,4.363636364,1,1
50,176,2,1,1,57.81818182,1,1
48,82,2,1,1,56,1,1
66,0,2,1,1,56.72727273,1,1
58,0,2,1,1,56,1,1
40,0,2,1,1,56,1,1
4,0,2,1,1,57.45454545,1,1
6,0,2,1,1,56,1,1
6,0,2,1,1,57.45454545,1,1
12,0,2,1,1,56,1,1
12,31,2,1,1,56,1,1
14,182,2,1,3,57.09090909,1,1
64,199,2,1,3,56,1,1
124,155,2,1,4,57.09090909,1,1
150,196,2,1,4,56,1,1
90,157,2,1,5,57.45454545,1,1
38,176,2,1,5,56,1,1
38,179,2,1,5,56,1,1
48,170,2,1,5,56,1,1
78,66,2,1,5,56,1,1
76,0,2,1,5,57.45454545,1,1
32,1,8,1,1,3.636363636,1,1
17,0,3,1,1,69.09090909,1,1
7,0,3,1,1,56,1,1
6,0,2,1,1,56.72727273,1,1
4,0,2,1,1,56.72727273,1,1
8,0,2,1,1,56,1,1
8,0,2,1,1,57.45454545,1,1
16,100,2,1,1,56,1,1
11,216,3,1,3,57.45454545,1,1
117,182,3,1,3,56,1,1
142,179,4,1,5,57.45454545,1,1
109,198,3,1,5,56,1,1
45,188,3,1,5,56.72727273,1,1
54,131,2,1,5,56.72727273,1,1
56,196,2,1,5,56,1,1
60,113,2,1,5,57.45454545,1,1
70,0,2,1,5,56,1,1
50,0,2,1,5,57.45454545,1,1
36,0,2,1,5,56,1,1
10,0,2,1,5,56.72727273,1,1
65,177,3,1,0,0.727272727,1,1
59,205,3,1,2,5.090909091,1,1
55,198,3,1,2,56,1,1
56,196,2,1,2,57.45454545,1,1
84,30,2,1,2,56,1,1
76,0,2,1,2,57.45454545,1,1
60,0,2,1,2,56,1,1
16,0,2,1,2,56.72727273,1,1
4,0,2,1,2,0,1,1
2,0,2,1,4,1.454545455,1,1
8,0,2,1,0,0,1,1
8,0,2,1,0,0.727272727,1,1
7,173,3,1,0,0.727272727,1,1
37,202,3,1,0,0,1,1
119,185,3,1,0,1.454545455,1,1
146,195,2,1,0,0,1,1
100,167,2,1,0,46.54545455,1,1
50,152,2,1,0,45.81818182,1,1
26,189,2,1,0,47.27272727,1,1
32,190,2,1,0,45.81818182,1,1
60,56,2,1,0,16.72727273,1,1
8,0,2,1,0,0.727272727,1,1
8,86,2,1,69,75.27272727,1,1
11,155,1,1,145,83.63636364,1,1
106,193,2,1,223,85.81818182,1,1
130,183,2,1,230,20.36363636,1,1
120,145,2,1,230,21.09090909,1,1
54,196,2,1,230,19.63636364,1,1
54,187,2,1,232,21.09090909,1,1
66,160,2,1,232,21.09090909,1,1
58,184,2,1,232,20.36363636,1,1
66,0,2,1,232,19.63636364,1,1
48,0,2,1,232,20.36363636,1,1
40,0,2,1,232,21.09090909,1,1
4,0,2,1,232,19.63636364,1,1
4,0,2,1,232,21.09090909,1,1
6,0,2,1,232,20.36363636,1,1
8,0,2,1,232,20.36363636,1,1
10,0,2,1,232,19.63636364,1,1
12,177,2,1,232,21.81818182,1,1
62,173,2,1,232,19.63636364,1,1
118,198,2,1,232,21.09090909,1,1
140,173,2,1,232,20.36363636,1,1
110,179,2,1,232,20.36363636,1,1
62,180,2,1,234,21.81818182,1,1
68,179,2,1,234,20.36363636,1,1
66,190,2,1,234,21.09090909,1,1
66,61,2,1,234,20.36363636,1,1
58,0,2,1,234,21.09090909,1,1
46,0,2,1,234,19.63636364,1,1
23,1,3,1,234,20.36363636,1,1
7,0,3,1,236,21.81818182,1,1
9,0,3,1,236,19.63636364,1,1
6,0,2,1,236,20.36363636,1,1
12,0,2,1,236,20.36363636,1,1
10,99,0,0,236,19.63636364,1,1
14,171,2,1,236,20.36363636,1,1
103,182,3,1,236,20.36363636,1,1
137,194,3,1,238,21.81818182,1,1
129,147,3,1,238,20.36363636,1,1
74,184,2,1,238,21.09090909,1,1
56,203,2,1,238,20.36363636,1,1
57,141,3,1,240,21.81818182,1,1
75,176,3,1,240,19.63636364,1,1
69,0,3,1,240,19.63636364,1,1
50,0,2,1,240,19.63636364,1,1
26,0,2,1,240,21.09090909,1,1
8,0,2,1,240,16,1,1
35,27,2,1,60,66.90909091,1,1
29,39,2,1,137,84,1,1
30,40,2,1,214,84,1,1
40,29,2,1,228,20.36363636,1,1
36,33,2,1,228,20.36363636,1,1
32,5,2,1,228,19.63636364,1,1
22,0,2,1,228,20.36363636,1,1
12,0,2,1,228,20.36363636,1,1
14,0,2,1,228,21.09090909,1,1
14,0,2,1,230,21.81818182,1,1
14,0,2,1,230,20.36363636,1,1
14,0,0,0,230,20.36363636,1,1
8,0,0,0,230,21.09090909,1,1
2,0,0,0,230,20.36363636,1,1
6,0,2,1,230,20.36363636,1,1
10,0,2,1,230,21.09090909,1,1
14,0,2,1,230,20.36363636,1,1
12,0,2,1,230,21.09090909,1,1
10,0,2,1,230,20.36363636,1,1
6,0,2,1,231,20.72727273,1,1
10,0,2,1,231,19.63636364,1,1
8,0,2,1,231,19.63636364,1,1
10,0,2,1,231,19.63636364,1,1
10,0,2,1,231,21.09090909,1,1
8,0,2,1,231,20.36363636,1,1
10,0,2,1,231,19.63636364,1,1
6,0,2,1,231,21.81818182,1,1
8,0,2,1,231,19.63636364,1,1
4,0,2,1,231,21.09090909,1,1
14,0,2,1,231,19.63636364,1,1
12,0,2,1,231,21.09090909,1,1
12,0,2,1,231,20.36363636,1,1
6,0,2,1,231,19.63636364,1,1
9,1,3,1,233,21.09090909,1,1
5,0,3,1,0,44.36363636,1,1
8,0,2,1,0,56.72727273,1,1
14,18,2,1,0,44.36363636,1,1
14,182,2,1,0,21.09090909,1,1
42,195,2,1,1,64.36363636,1,1
56,169,2,1,2,56.72727273,1,1
46,22,2,1,2,56,1,1
62,0,2,1,2,56,1,1
30,0,2,1,3,56.72727273,1,1
24,0,2,1,3,56.72727273,1,1
8,0,2,1,4,57.09090909,1,1
12,0,2,1,4,56.72727273,1,1
8,0,2,1,4,56.72727273,1,1
12,0,2,1,4,56,1,1
8,147,2,1,5,56.72727273,1,1
38,143,2,1,5,56,1,1
106,192,2,1,7,56.72727273,1,1
138,115,2,1,8,56.36363636,1,1
94,203,2,1,9,57.09090909,1,1
44,187,2,1,9,56,1,1
32,198,2,1,9,56.72727273,1,1
40,138,2,1,9,56,1,1
50,14,2,1,9,42.18181818,1,1
8,0,2,1,0,53.81818182,1,1
7,0,1,1,0,57.45454545,1,1
12,137,2,1,1,38.90909091,1,1
62,195,2,1,2,20.72727273,1,1
120,165,2,1,2,21.09090909,1,1
140,144,2,1,3,20.72727273,1,1
80,193,2,1,3,21.09090909,1,1
48,193,2,1,3,19.63636364,1,1
34,159,2,1,3,19.63636364,1,1
24,159,2,1,3,20.36363636,1,1
28,61,2,1,4,20.72727273,1,1
56,0,2,1,4,19.63636364,1,1
44,0,2,1,4,20.36363636,1,1
30,0,2,1,4,21.09090909,1,1
4,0,2,1,4,20.36363636,1,1
8,0,2,1,4,21.09090909,1,1
10,0,2,1,4,20.36363636,1,1
8,0,2,1,4,20.36363636,1,1
8,85,2,1,4,19.63636364,1,1
6,157,2,1,4,20.36363636,1,1
102,173,2,1,5,19.63636364,1,1
38,105,2,1,1,46.18181818,1,1
66,0,2,1,2,46.18181818,1,1
58,0,2,1,2,46.54545455,1,1
36,0,2,1,2,46.54545455,1,1
6,0,2,1,2,45.81818182,1,1
4,0,2,1,2,47.27272727,1,1
10,0,2,1,2,48,1,1
12,0,2,1,2,45.81818182,1,1
12,28,2,1,2,45.81818182,1,1
10,180,2,1,4,46.18181818,1,1
78,176,2,1,4,45.81818182,1,1
136,145,2,1,4,47.27272727,1,1
152,187,2,1,4,45.81818182,1,1
56,211,2,1,4,46.54545455,1,1
54,163,2,1,4,46.54545455,1,1
40,160,2,1,4,47.27272727,1,1
44,163,2,1,4,45.81818182,1,1
52,21,2,1,4,48,1,1
51,1,3,1,4,33.45454545,1,1
6,0,2,1,4,5.090909091,1,1
15,0,1,1,4,45.81818182,1,1
16,1,2,1,4,44.36363636,1,1
16,92,2,1,4,32.72727273,1,1
26,119,2,1,4,21.09090909,1,1
64,87,2,1,4,20.36363636,1,1
92,105,2,1,4,19.63636364,1,1
76,127,2,1,4,20.36363636,1,1
40,129,2,1,5,20,1,1
30,102,2,1,6,20.72727273,1,1
21,111,3,1,6,20.36363636,1,1
27,39,3,1,6,20.36363636,1,1
33,0,3,1,6,21.09090909,1,1
22,0,2,1,6,21.81818182,1,1
24,0,2,1,6,19.63636364,1,1
14,0,2,1,6,20.36363636,1,1
8,0,2,1,6,20.36363636,1,1
8,0,2,1,6,20.36363636,1,1
6,0,2,1,6,19.63636364,1,1
8,0,2,1,6,19.63636364,1,1
10,0,2,1,6,21.81818182,1,1
10,0,2,1,6,19.63636364,1,1
12,0,2,1,6,21.09090909,1,1
6,0,2,1,6,19.63636364,1,1
6,0,2,1,6,20.36363636,1,1
6,0,2,1,6,21.09090909,1,1
10,0,2,1,1,26.54545455,1,1
5,0,1,1,1,47.27272727,1,1
8,1,2,1,1,44.36363636,1,1
12,0,2,1,1,20.36363636,1,1
7,0,3,1,1,20.36363636,1,1
10,0,2,1,1,20.36363636,1,1
6,0,2,1,1,21.09090909,1,1
10,0,2,1,1,20.36363636,1,1
8,0,2,1,1,21.09090909,1,1
9,1,3,1,1,11.63636364,1,1
8,0,0,0,1,1.454545455,1,1
9,0,1,1,1,45.81818182,1,1
8,1,2,1,1,46.54545455,1,1
8,0,2,1,2,36.72727273,1,1
5,0,1,1,3,20.72727273,1,1
4,1,2,1,3,21.09090909,1,1
10,0,2,1,3,20.36363636,1,1
9,0,3,1,4,20.36363636,1,1
12,0,2,1,4,20.36363636,1,1
8,0,2,1,4,20.36363636,1,1
8,0,2,1,5,19.63636364,1,1
6,0,2,1,5,20.36363636,1,1
6,0,2,1,5,21.09090909,1,1
12,0,2,1,5,20.36363636,1,1
12,0,2,1,5,21.09090909,1,1
14,0,2,1,5,19.63636364,1,1
10,0,2,1,5,20.36363636,1,1
12,0,2,1,5,19.63636364,1,1
10,0,2,1,5,21.81818182,1,1
10,0,2,1,0,41.45454545,1,1
9,0,1,1,0,45.81818182,1,1
8,0,2,1,1,36,1,1
10,0,3,1,2,20,1,1
4,0,4,1,2,19.63636364,1,1
4,0,5,1,2,19.63636364,1,1
6,0,6,1,2,21.09090909,1,1
8,0,2,1,2,20.36363636,1,1
8,0,2,1,2,19.63636364,1,1
8,0,2,1,2,21.81818182,1,1
6,0,2,1,2,19.63636364,1,1
6,0,2,1,2,20.36363636,1,1
14,0,2,1,2,19.63636364,1,1
10,0,2,1,2,21.09090909,1,1
12,0,2,1,2,20.36363636,1,1
8,0,2,1,2,19.63636364,1,1
6,0,2,1,3,21.45454545,1,1
3,0,1,1,4,19.63636364,1,1
4,1,2,1,5,22.18181818,1,1
12,0,2,1,5,19.63636364,1,1
11,0,3,1,5,20.36363636,1,1
14,0,2,1,5,20.36363636,1,1
4,0,1,1,5,21.81818182,1,1
4,0,2,1,5,19.63636364,1,1
4,0,3,1,5,20,1,1
56,0,2,1,5,34.90909091,1,1
41,0,3,1,5,46.54545455,1,1
18,0,2,1,5,45.81818182,1,1
6,0,2,1,5,45.81818182,1,1
2,0,2,1,5,48,1,1
70,169,2,1,1,25.09090909,1,1
46,183,2,1,2,46.18181818,1,1
56,214,2,1,4,46.18181818,1,1
76,174,2,1,4,45.81818182,1,1
76,21,2,1,4,47.27272727,1,1
68,0,2,1,4,45.81818182,1,1
46,0,2,1,4,46.54545455,1,1
14,0,2,1,4,46.54545455,1,1
124,184,2,1,122,68.72727273,1,1
134,181,2,1,160,45.09090909,1,1
93,161,2,1,160,38.54545455,1,1
42,204,2,1,160,21.09090909,1,1
42,204,2,1,160,20.36363636,1,1
58,164,2,1,160,19.63636364,1,1
70,55,2,1,160,19.63636364,1,1
80,0,2,1,160,20.36363636,1,1
60,0,2,1,160,20.36363636,1,1
36,0,2,1,160,20.36363636,1,1
8,0,2,1,160,21.09090909,1,1
8,0,2,1,160,20.36363636,1,1
9,1,3,1,162,21.09090909,1,1
13,0,3,1,162,20.36363636,1,1
9,79,3,1,162,20.36363636,1,1
18,170,2,1,162,19.63636364,1,1
96,190,2,1,162,20.36363636,1,1
142,161,2,1,163,20.72727273,1,1
112,164,2,1,164,19.63636364,1,1
60,159,2,1,164,21.81818182,1,1
48,152,2,1,164,19.63636364,1,1
58,219,2,1,164,20.36363636,1,1
62,125,2,1,164,19.63636364,1,1
76,0,2,1,164,20.36363636,1,1
54,0,2,1,164,20.36363636,1,1
36,0,2,1,164,19.63636364,1,1
6,0,2,1,164,21.81818182,1,1
6,0,2,1,164,20.36363636,1,1
10,0,2,1,164,20.36363636,1,1
12,0,2,1,164,21.09090909,1,1
14,31,2,1,164,21.09090909,1,1
10,185,2,1,164,20.36363636,1,1
70,148,2,1,164,19.63636364,1,1
124,168,2,1,166,21.09090909,1,1
132,204,2,1,166,20.36363636,1,1
74,186,2,1,166,21.09090909,1,1
66,157,2,1,166,19.63636364,1,1
61,164,3,1,169,21.45454545,1,1
51,204,3,1,170,20.72727273,1,1
67,6,3,1,170,21.81818182,1,1
70,0,2,1,170,19.63636364,1,1
58,0,2,1,170,20.36363636,1,1
22,0,2,1,170,20.36363636,1,1
10,0,2,1,170,19.63636364,1,1
10,0,2,1,170,21.09090909,1,1
6,0,2,1,170,14.54545455,1,1
2,0,2,1,170,14.54545455,1,1
8,181,2,1,170,12.36363636,1,1
58,193,2,1,170,13.09090909,1,1
110,156,2,1,170,12.36363636,1,1
128,176,2,1,170,12.36363636,1,1
106,142,2,1,170,6.545454545,1,1
32,199,2,1,25,30.18181818,1,1
108,173,2,1,25,37.81818182,1,1
132,164,2,1,25,21.81818182,1,1
106,181,0,0,25,19.63636364,1,1
42,208,0,0,25,20.36363636,1,1
42,159,2,1,26,20,1,1
44,189,2,1,27,20,1,1
84,120,2,1,27,21.09090909,1,1
98,0,2,1,27,19.63636364,1,1
76,0,2,1,29,21.81818182,1,1
48,0,2,1,29,20.36363636,1,1
24,0,2,1,29,21.09090909,1,1
14,0,2,1,29,20.36363636,1,1
10,0,2,1,29,21.81818182,1,1
6,0,2,1,29,19.63636364,1,1
10,29,2,1,29,19.63636364,1,1
8,88,2,1,29,20.36363636,1,1
30,76,2,1,29,20.36363636,1,1
56,67,2,1,29,21.09090909,1,1
70,81,2,1,29,20.36363636,1,1
52,90,2,1,29,21.09090909,1,1
52,72,2,1,29,19.63636364,1,1
36,62,2,1,29,21.09090909,1,1
18,44,2,1,29,18.90909091,1,1
16,0,2,1,29,13.09090909,1,1
6,1,2,1,36,39.27272727,1,1
8,0,2,1,119,90.54545455,1,1
7,1,3,1,250,56.36363636,1,1
8,0,2,1,250,45.09090909,1,1
8,140,0,0,250,20.36363636,1,1
40,195,2,1,250,19.63636364,1,1
104,167,2,1,250,21.81818182,1,1
130,177,2,1,250,20.36363636,1,1
106,189,2,1,250,21.09090909,1,1
66,192,2,1,250,19.63636364,1,1
66,185,2,1,252,20.36363636,1,1
54,163,2,1,252,21.09090909,1,1
80,59,2,1,252,19.63636364,1,1
70,0,2,1,252,19.63636364,1,1
36,0,2,1,252,20.36363636,1,1
13,1,3,1,254,21.09090909,1,1
9,0,3,1,254,20.36363636,1,1
10,1,4,1,256,21.09090909,1,1
11,0,3,1,256,21.09090909,1,1
11,0,3,1,256,21.81818182,1,1
10,147,2,1,256,19.63636364,1,1
38,131,2,1,256,20.36363636,1,1
106,182,2,1,257,20,1,1
134,205,2,1,258,20,1,1
123,152,3,1,260,21.09090909,1,1
59,179,3,1,260,19.63636364,1,1
56,217,2,1,260,21.81818182,1,1
48,180,2,1,260,0,1,1
52,122,4,1,261,1.818181818,1,1
59,0,3,1,261,0,1,1
51,1,3,1,263,1.454545455,1,1
30,0,2,1,263,1.090909091,1,1
10,0,2,1,310,51.27272727,1,1
5,0,1,1,475,90.54545455,1,1
10,1,2,1,508,68,1,1
12,0,2,1,508,20.36363636,1,1
15,81,3,1,508,0,1,1
8,176,2,1,508,1.454545455,1,1
66,197,2,1,508,0,1,1
137,202,3,1,510,1.454545455,1,1
7,1,3,1,3,61.09090909,1,1
5,0,3,1,3,61.09090909,1,1
9,0,3,1,3,59.63636364,1,1
8,0,2,1,3,59.63636364,1,1
12,24,2,1,3,60.36363636,1,1
8,139,2,1,3,61.09090909,1,1
92,206,2,1,3,59.63636364,1,1
138,170,2,1,3,61.81818182,1,1
13,0,1,1,75,60,1,1
12,29,0,0,126,62.18181818,1,1
15,191,1,1,163,43.27272727,1,1
71,194,3,1,165,21.81818182,1,1
131,185,3,1,165,19.63636364,1,1
138,168,2,1,165,19.63636364,1,1
90,186,2,1,165,19.63636364,1,1
72,173,2,1,165,20.36363636,1,1
52,181,2,1,165,20.36363636,1,1
52,140,2,1,165,20.36363636,1,1
52,0,2,1,165,21.09090909,1,1
48,0,2,1,165,21.81818182,1,1
22,0,2,1,165,19.63636364,1,1
2,0,2,1,165,19.63636364,1,1
0,0,2,1,165,20.36363636,1,1
0,0,2,1,165,20.36363636,1,1
2,0,2,1,165,19.63636364,1,1
10,35,2,1,165,19.63636364,1,1
16,161,2,1,165,20.36363636,1,1
68,199,2,1,167,21.09090909,1,1
133,193,-1,0,167,20.36363636,1,1
162,202,2,1,167,21.09090909,1,1
89,138,3,1,167,0,1,1
63,175,3,1,167,1.454545455,1,1
51,187,3,1,167,0,1,1
38,162,2,1,0,0.727272727,1,1
40,16,2,1,0,26.90909091,1,1
26,0,2,1,0,40,1,1
16,0,2,1,0,40,1,1
4,0,2,1,0,40.72727273,1,1
12,0,2,1,0,40.72727273,1,1
14,0,2,1,0,5.818181818,1,1
12,0,2,1,0,1.454545455,1,1
11,4,3,1,0,0,1,1
9,67,3,1,1,1.818181818,1,1
27,52,3,1,1,0.363636364,1,1
50,52,2,1,1,0,1,1
68,58,2,1,1,34.18181818,1,1
54,81,2,1,1,40.72727273,1,1
40,53,2,1,1,40.72727273,1,1
32,65,2,1,1,40,1,1
42,214,16,1,2,29.81818182,1,1
76,102,12,1,2,40,1,1
73,0,7,1,2,40,1,1
62,0,4,1,2,40.72727273,1,1
14,0,2,1,4,40.72727273,1,1
10,0,2,1,4,40,1,1
12,0,2,1,4,41.45454545,1,1
12,0,2,1,4,40,1,1
10,0,2,1,4,41.45454545,1,1
8,77,2,1,4,40,1,1
56,178,2,1,4,41.45454545,1,1
118,178,2,1,4,40,1,1
136,159,2,1,5,40.36363636,1,1
98,201,2,1,6,40,1,1
52,193,2,1,6,40,1,1
36,186,2,1,7,41.09090909,1,1
34,151,2,1,8,40,1,1
44,87,2,1,8,41.45454545,1,1
64,0,2,1,8,40,1,1
58,0,2,1,8,40.72727273,1,1
22,0,2,1,8,40.72727273,1,1
8,0,2,1,8,41.45454545,1,1
8,0,2,1,8,40,1,1
8,0,2,1,8,40,1,1
10,0,2,1,8,40,1,1
12,87,2,1,8,40,1,1
10,183,0,0,8,41.45454545,1,1
9,182,1,1,74,60,1,1
64,189,-4,0,123,54.90909091,1,1
124,203,2,1,123,32,1,1
159,160,1,1,123,20.36363636,1,1
81,197,3,1,125,21.09090909,1,1
39,180,3,1,125,21.09090909,1,1
17,170,1,1,125,21.09090909,1,1
34,175,0,0,125,19.63636364,1,1
60,20,0,0,126,20,1,1
58,0,2,1,127,20.36363636,1,1
36,0,2,1,127,19.63636364,1,1
18,0,2,1,127,21.09090909,1,1
6,0,2,1,127,19.63636364,1,1
8,0,2,1,127,21.09090909,1,1
12,0,2,1,127,20.36363636,1,1
10,0,2,1,127,21.09090909,1,1
8,131,2,1,127,20.36363636,1,1
70,196,2,1,127,19.63636364,1,1
115,174,3,1,129,21.09090909,1,1
141,167,3,1,129,19.63636364,1,1
88,176,2,1,129,21.81818182,1,1
46,219,2,1,129,20.36363636,1,1
45,174,3,1,131,21.09090909,1,1
43,169,3,1,131,21.09090909,1,1
61,52,3,1,133,21.81818182,1,1
60,0,3,1,133,20.36363636,1,1
42,0,3,1,133,21.81818182,1,1
22,0,3,1,133,19.63636364,1,1
6,0,2,1,133,20.36363636,1,1
8,0,2,1,133,2.181818182,1,1
21,0,3,1,2,49.45454545,1,1
10,0,2,1,2,46.54545455,1,1
12,0,2,1,2,45.81818182,1,1
10,0,2,1,2,45.81818182,1,1
8,0,2,1,2,46.54545455,1,1
10,96,2,1,2,45.81818182,1,1
11,175,3,1,4,47.27272727,1,1
103,173,3,1,4,46.54545455,1,1
137,171,3,1,4,47.27272727,1,1
118,125,2,1,4,45.81818182,1,1
50,196,2,1,6,47.27272727,1,1
42,181,2,1,6,46.54545455,1,1
40,229,2,1,6,48,1,1
50,147,2,1,6,45.81818182,1,1
56,0,2,1,6,45.81818182,1,1
42,0,2,1,6,46.54545455,1,1
22,0,2,1,6,46.54545455,1,1
2,0,2,1,6,46.54545455,1,1
4,0,2,1,6,46.54545455,1,1
11,1,3,1,8,47.27272727,1,1
17,0,3,1,8,46.54545455,1,1
15,4,3,1,10,47.63636364,1,1
6,32,0,0,10,45.81818182,1,1
38,0,4,1,0,60.36363636,1,1
27,0,3,1,0,45.81818182,1,1
16,0,2,1,1,46.90909091,1,1
6,0,0,0,2,46.90909091,1,1
4,0,2,1,2,45.81818182,1,1
8,0,2,1,2,46.54545455,1,1
16,0,2,1,2,46.54545455,1,1
18,154,2,1,2,46.54545455,1,1
46,186,2,1,3,46.18181818,1,1
114,149,2,1,4,47.63636364,1,1
58,27,2,1,2,52,1,1
60,0,2,1,2,50.18181818,1,1
40,0,2,1,3,49.81818182,1,1
12,0,2,1,4,50.90909091,1,1
6,0,2,1,4,50.18181818,1,1
10,0,2,1,4,49.45454545,1,1
12,0,2,1,4,50.18181818,1,1
8,0,2,1,4,51.63636364,1,1
10,168,2,1,6,49.81818182,1,1
49,196,3,1,8,51.63636364,1,1
105,145,3,1,8,50.90909091,1,1
139,156,3,1,10,50.90909091,1,1
90,203,2,1,10,50.90909091,1,1
74,200,2,1,10,50.90909091,1,1
53,191,3,1,13,51.27272727,1,1
53,153,3,1,14,49.81818182,1,1
54,17,2,1,14,50.18181818,1,1
46,0,2,1,14,50.18181818,1,1
26,0,2,1,14,50.90909091,1,1
8,0,2,1,14,50.18181818,1,1
8,0,2,1,14,51.63636364,1,1
142,181,2,1,0,2.909090909,1,1
82,168,2,1,0,55.27272727,1,1
56,153,2,1,0,50.18181818,1,1
50,175,0,0,0,20.36363636,1,1
8,18,2,1,10,10.90909091,1,1
8,181,2,1,78,34.18181818,1,1
112,171,2,1,78,19.63636364,1,1
158,177,2,1,78,21.81818182,1,1
132,204,6,1,78,20.36363636,1,1
52,177,2,1,80,21.09090909,1,1
36,164,2,1,80,19.63636364,1,1
42,170,2,1,82,21.81818182,1,1
43,184,-1,0,82,20.36363636,1,1
62,0,2,1,82,21.09090909,1,1
62,0,2,1,84,21.09090909,1,1
42,0,2,1,84,20.36363636,1,1
12,0,2,1,84,20.36363636,1,1
10,0,2,1,84,20.36363636,1,1
6,0,2,1,84,21.09090909,1,1
14,0,2,1,84,11.63636364,1,1
44,0,2,1,48,52.36363636,1,1
41,1,3,1,101,61.45454545,1,1
17,1,3,1,162,34.18181818,1,1
17,0,3,1,162,21.09090909,1,1
9,0,3,1,162,20.36363636,1,1
4,0,2,1,162,21.09090909,1,1
6,32,2,1,162,20.36363636,1,1
10,189,2,1,162,19.63636364,1,1
92,192,2,1,162,20.36363636,1,1
136,174,2,1,162,19.63636364,1,1
106,153,2,1,162,19.63636364,1,1
42,177,2,1,162,20.36363636,1,1
50,181,2,1,162,21.09090909,1,1
50,182,2,1,164,20,1,1
46,141,2,1,164,21.09090909,1,1
60,0,2,1,164,20.36363636,1,1
46,0,0,0,164,21.81818182,1,1
70,11498,0,0,2,20.36363636,0,1
126,239,0,0,2,20.36363636,0,1
126,187,0,0,2,20.36363636,0,1
64,195,0,0,2,20.36363636,0,1
64,205,0,0,2,21.09090909,0,1
82,138,0,0,2,21.09090909,0,1
88,0,0,0,2,21.09090909,0,1
34,0,0,0,2,20.36363636,0,1
4,0,0,0,2,21.09090909,0,1
6,0,0,0,2,21.81818182,0,1
8,0,0,0,2,19.63636364,0,1
8,0,0,0,2,20.36363636,0,1
10,115,0,0,3,20,0,1
56,227,0,0,4,20,0,1
122,203,0,0,4,19.63636364,0,1
136,201,0,0,5,21.45454545,0,1
66,203,0,0,6,20,0,1
61,210,1,1,6,19.63636364,0,1
70,185,0,0,6,20.36363636,0,1
98,44,0,0,7,20.72727273,0,1
78,0,0,0,8,20.36363636,0,1
26,0,0,0,8,21.09090909,0,1
4,0,0,0,8,21.09090909,0,1
6,0,0,0,8,20.36363636,0,1
10,0,0,0,8,20.36363636,0,1
15,15,-1,0,8,19.63636364,0,1
12,191,0,0,8,21.09090909,0,1
104,246,0,0,10,20,0,1
142,229,0,0,10,21.09090909,0,1
108,216,0,0,10,20.36363636,0,1
61,223,3,1,10,21.09090909,0,1
49,203,1,1,12,20.36363636,0,1
92,59,0,0,12,19.63636364,0,1
80,0,0,0,12,20.36363636,0,1
18,0,0,0,12,21.09090909,0,1
2,0,0,0,14,21.45454545,0,1
2,0,0,0,14,20.36363636,0,1
8,0,0,0,16,22.54545455,0,1
16,20,0,0,16,18.90909091,0,1
10,208,0,0,17,17.81818182,0,1
58,154,0,0,2,19.63636364,0,1
60,3,0,0,3,20,0,1
40,0,0,0,4,20.36363636,0,1
14,0,0,0,4,20.36363636,0,1
8,0,0,0,4,20.36363636,0,1
9,1,0,0,4,19.63636364,0,1
119,234,0,0,8,21.09090909,0,1
62,292,0,0,8,20.36363636,0,1
54,232,0,0,9,21.45454545,0,1
70,38,0,0,10,20.36363636,0,1
64,0,0,0,12,21.09090909,0,1
40,0,0,0,12,21.81818182,0,1
8,0,0,0,12,20.36363636,0,1
2,0,0,0,14,21.81818182,0,1
8,0,0,0,14,21.09090909,0,1
10,66,0,0,15,20.72727273,0,1
22,229,0,0,16,20.36363636,0,1
122,228,0,0,18,20,0,1
154,224,0,0,18,21.09090909,0,1
86,204,0,0,18,21.09090909,0,1
60,210,0,0,18,19.63636364,0,1
74,213,0,0,18,21.09090909,0,1
82,38,0,0,22,21.81818182,0,1
50,0,0,0,22,19.63636364,0,1
16,0,0,0,23,21.45454545,0,1
9,1,0,0,24,19.63636364,0,1
9,0,0,0,24,19.63636364,0,1
13,1,0,0,24,20.36363636,0,1
13,115,0,0,26,20.36363636,0,1
54,210,0,0,28,21.09090909,0,1
110,186,0,0,28,20.36363636,0,1
124,197,0,0,28,21.09090909,0,1
72,236,0,0,28,19.63636364,0,1
53,227,0,0,28,21.81818182,0,1
70,213,0,0,29,20,0,1
99,38,0,0,30,19.63636364,0,1
72,0,0,0,30,20.36363636,0,1
6,0,0,0,32,21.09090909,0,1
10,72,0,0,32,19.63636364,0,1
32,195,0,0,33,21.45454545,0,1
113,205,0,0,34,20.36363636,0,1
155,212,0,0,34,19.63636364,0,1
99,251,0,0,40,42.54545455,0,1
66,260,0,0,40,39.27272727,0,1
